genres,app_name,release_date,tags,item_id,playtime_forever
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Academia : School Simulator,2017,"['Early Access', 'Simulation', 'Strategy', 'Indie', 'Management', 'Building', 'Sandbox', 'Education', 'Resource Management', '2D', 'Singleplayer', 'Family Friendly', 'Base Building', 'City Builder', 'Real-Time with Pause', 'Moddable', 'Economy', 'Funny', 'Capitalism', 'Top-Down']",672630,0
"['Casual', 'RPG', 'Strategy']",Torn Familjen,2017,"['Casual', 'RPG', 'Strategy', 'RPGMaker']",675040,0
"['Action', 'Adventure', 'Indie']",Guardian,2017,"['Action', 'Adventure', 'Indie', 'Female Protagonist']",676850,0
['Simulation'],F-5E: Aggressors Basic Fighter Maneuvers Campaign,2017,['Simulation'],602622,0
"['Casual', 'Indie', 'Strategy']",Castle Explorer - The Dark Below,2017,"['Strategy', 'Indie', 'Casual']",694380,0
"['Education', 'Early Access']",PianoBoard Server,2017,"['Early Access', 'Education']",692500,0
"['Action', 'Indie', 'Early Access']",Scuffle Scoundrels,2017,"['Early Access', 'Action', 'Indie']",689120,0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",ASTA : NEW PURE Server,2017,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Adventure', 'Action', 'Simulation', 'MMORPG']",617740,0
Sin dato,Crashimals,0,"['Casual', 'Action', 'Indie', 'Strategy', 'VR']",566980,0
"['Adventure', 'Casual', 'Indie', 'RPG']",Destination Dungeon: Crypts of Warthallow,2017,"['RPG', 'Indie', 'Adventure', 'Casual']",702910,0
"['Action', 'Adventure', 'Indie', 'RPG']",9th Dawn Classic - Clunky controls edition,2012,"['Adventure', 'Action', 'Indie', 'RPG']",679090,0
"['Action', 'Casual', 'Indie', 'Sports']",Cosmic Kites,2017,"['Action', 'Indie', 'Casual', 'Sports']",606720,0
['Adventure'],Tokyo Dark,2017,"['Anime', 'Female Protagonist', 'Visual Novel', 'Adventure', 'Horror', 'Violent', 'Gore', 'Detective', 'Point & Click', 'Mystery', 'Psychological Horror', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Choices Matter']",687260,0
Sin dato,Pegasus Door,0,"['Action', 'VR']",699790,0
"['Action', 'Casual', 'Indie']",Temporal Storm X: Hyperspace Dream,2017,"['Action', 'Indie', 'Casual']",678010,0
"['Action', 'Free to Play']",Paladins® - VIP Pack,2017,"['Free to Play', 'Action']",703350,0
"['Action', 'Adventure', 'Casual', 'Indie']",Defendoooooor!! - Main title,2017,"['Action', 'Adventure', 'Indie', 'Casual']",709090,0
"['Free to Play', 'Indie', 'Simulation']",World of Guns: Machine Guns Pack #1,2017,"['Simulation', 'Indie', 'Free to Play']",709210,0
"['Action', 'Simulation', 'Strategy']",Arma 3 Laws of War,2017,"['Simulation', 'Strategy', 'Action']",571710,0
"['Free to Play', 'Indie', 'Strategy']",Insidia - Founder's Pack,2017,"['Strategy', 'Indie', 'Free to Play']",695820,0
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",Insidia,2017,"['Early Access', 'Free to Play', 'Strategy', 'Indie', 'Turn-Based', 'PvP', 'Post-apocalyptic', 'Steampunk']",592890,0
"['Action', 'Casual', 'Indie', 'Strategy']",Tooth and Tail - Official Soundtrack,2017,"['Strategy', 'Action', 'Indie', 'Casual']",698760,0
"['Adventure', 'Casual']",Awakening: The Goblin Kingdom Collector's Edition,2017,"['Adventure', 'Casual', 'Hidden Object']",695960,0
['Simulation'],Flight Sim World: Piper PA-28R Arrow III Add-On,2017,['Simulation'],630911,0
Sin dato,Chloe and Keith's Wedding,2011,['Movie'],699340,0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",Idle Champions of the Forgotten Realms,2017,"['Early Access', 'Free to Play', 'Clicker', 'Adventure', 'Strategy', 'Indie', 'Action']",627690,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Village Backdrop : Longbridge (5E),2017,"['Strategy', 'RPG', 'Indie']",711220,0
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Citizen Package DLC,2017,"['Adventure', 'RPG', 'Massively Multiplayer', 'Indie', 'Free to Play']",536240,0
"['Action', 'Indie', 'Strategy', 'Early Access']",Rise of One,2017,"['Early Access', 'Action', 'Indie', 'Strategy', 'Multiplayer']",688500,0
Sin dato,Gappo's Legacy VR,0,"['Early Access', 'Action', 'Indie', 'Casual', 'VR', 'Shooter', 'Sci-fi']",611080,0
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Founder's Package DLC,2017,"['Adventure', 'RPG', 'Massively Multiplayer', 'Indie', 'Free to Play']",536241,0
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Stash,2017,"['Massively Multiplayer', 'Adventure', 'RPG', 'Indie', 'Free to Play', 'Multiplayer', 'Crafting', 'Building', 'MMORPG', 'Turn-Based Combat', 'Turn-Based', 'Open World', 'Turn-Based Tactics', 'Strategy', 'Tactical', 'Fantasy', 'Sandbox', 'Hack and Slash', 'Turn-Based Strategy', 'Strategy RPG']",466660,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Pixies on Parade (5E),2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities', 'Story Rich']",706590,0
"['Action', 'Adventure', 'Indie']",Space Waver,2017,"['Action', 'Indie', 'Adventure', 'Space', 'Sci-fi', '2D', 'Arcade', 'Singleplayer', 'Runner', 'Difficult', 'Top-Down', 'Top-Down Shooter', 'Replay Value', 'Atmospheric', 'Music', 'Shooter', 'Retro', 'Tutorial', 'Action-Adventure', 'Pixel Graphics']",668970,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ultimate Bestiary: Revenge of the Horde (5E),2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities', 'Sandbox']",709600,0
"['Casual', 'Indie']",Sidewords,2017,"['Indie', 'Casual', 'Puzzle', 'Word Game']",682230,0
['RPG'],古剑奇谭(GuJian),2010,"['RPG', 'Story Rich']",570780,0
['RPG'],古剑奇谭二(GuJian2),2013,['RPG'],570770,0
"['Action', 'Strategy']",Wizards:Home,2017,"['Action', 'Strategy', 'Controller', 'Platformer', 'Puzzle-Platformer', 'Magic', 'Family Friendly']",459050,0
Sin dato,Tower Ascent,0,"['Indie', 'Casual', 'Simulation', 'Racing', 'Sports', 'VR']",560340,0
"['Casual', 'Indie']",Golem Creation Kit Soundtrack,2017,"['Indie', 'Casual']",699520,0
"['Action', 'Casual', 'Indie']",Acorns Above: A World Gone Nuts,2017,"['Indie', 'Casual', 'Action']",673040,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&D Tomb of Annihilation,2017,"['Strategy', 'RPG', 'Indie', 'Fantasy', 'Turn-Based', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Story Rich', 'Utilities', 'Sandbox']",695000,0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Draw Souls,2017,"['Indie', 'Strategy', 'Casual', 'Simulation']",677030,0
"['Accounting', 'Animation &amp; Modeling', 'Audio Production', 'Design &amp; Illustration', 'Education', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']",Multiplicity,2017,"['Design & Illustration', 'Utilities', 'Video Production', 'Photo Editing', 'Animation & Modeling', 'Audio Production', 'Education', 'Web Publishing', 'Software Training']",620040,0
"['Adventure', 'Indie']",Beat The Game,2017,"['Adventure', 'Indie', 'Music', 'Surreal', 'Stylized', 'Post-apocalyptic', 'Sci-fi', 'Puzzle', 'Cyberpunk', 'Singleplayer']",543100,0
['Casual'],MONOPOLY® PLUS,2017,"['Casual', 'Board Game']",562810,0
['Indie'],Please Knock on My Door,2017,"['Indie', 'Story Rich', 'Singleplayer']",613450,0
['Indie'],Please Knock on My Door - Soundtrack,2017,['Indie'],629680,0
"['Adventure', 'Indie']",Artania,2017,"['Adventure', 'Indie', 'Atmospheric', 'Post-apocalyptic', 'Dark', 'First-Person']",698710,0
"['Adventure', 'Casual', 'Indie', 'Racing']",Z Runaway,2017,"['Racing', 'Casual', 'Indie', 'Adventure', 'Arcade', 'Family Friendly']",698330,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Village Backdrop: Coldwater (5E),2017,"['Strategy', 'RPG', 'Indie']",706600,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Town Backdrop: Dulwich (5E),2017,"['Strategy', 'RPG', 'Indie']",706800,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Village Backdrop: White Moon Cove (5E),2017,"['Strategy', 'RPG', 'Indie']",706780,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - B11: Fall of House Rodow (5E),2017,"['Strategy', 'RPG', 'Indie']",705880,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Shanghai Vampocalypse (Savage Worlds),2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities', 'Story Rich', 'Vampire']",709650,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feats of Legend: 20 Celestial Feats (PFRPG),2017,"['Strategy', 'RPG', 'Indie']",709980,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feats of Legend: 30 Fey Feats (PFRPG),2017,"['Strategy', 'RPG', 'Indie']",710010,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feats of Legend: 20 Undead Feats (PFRPG),2017,"['Strategy', 'RPG', 'Indie']",711040,0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Away from the Sun”,2017,"['Casual', 'Simulation']",637734,0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Here Without You”,2017,"['Casual', 'Simulation']",637733,0
"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire: Old Europe Map,2017,"['Casual', 'Indie', 'Strategy']",702411,0
Sin dato,Dead Hand,2017,['Episodic'],693470,0
"['Action', 'Indie']",Gender Bender,2017,"['Indie', 'Action', '2D Fighter', 'Local Multiplayer', 'Fighting', 'Memes']",682270,0
"['Action', 'Casual', 'Indie']",Jumphobia XL,2017,"['Action', 'Indie', 'Casual']",703200,0
"['Action', 'Adventure', 'Indie', 'RPG']",Zenethics Lab : Outbreak,2017,"['RPG', 'Action', 'Adventure', 'Indie']",694960,0
"['Action', 'Casual', 'Indie']",Brickochet,2017,"['Action', 'Casual', 'Indie', 'Arcade']",671550,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Slaughter at Splinterfang Gorge (PFRPG),2017,"['Strategy', 'RPG', 'Indie', 'Sandbox', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities']",709690,0
"['Adventure', 'Casual', 'Indie']",Selenon Rising - Episode 3,0,"['Adventure', 'Indie', 'Casual']",463951,0
"['Free to Play', 'Indie']",Find You,2017,"['Indie', 'Free to Play', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Multiplayer']",672730,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feats of Legend: 20 Story Feats (PFRPG),2017,"['Strategy', 'RPG', 'Indie']",710040,0
"['Adventure', 'Casual', 'Indie', 'Simulation']",Forest Guardian,2017,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Platformer', 'Magic']",699550,0
"['Action', 'Indie', 'Simulation']",Nightork Adventures 2 - Legacy of Chaos,2017,"['Simulation', 'Indie', 'Action']",688630,0
Sin dato,ProjectM : Daydream,0,"['Simulation', 'Adventure', 'VR']",646310,0
"['Action', 'Indie']",Cats Tanks,2017,"['Action', 'Indie']",673770,0
Sin dato,ProjectM : Dream,0,"['Simulation', 'VR']",637960,0
"['Action', 'Adventure', 'Indie', 'RPG']",红石遗迹 - Red Obsidian Remnant,2017,"['Action', 'Rogue-like', 'Indie', 'RPG', 'Adventure', 'Hack and Slash', 'Anime']",610960,0
"['Action', 'Indie']",Super Lumi Live,2017,"['Action', 'Indie', 'Platformer', 'Retro', 'Singleplayer', '2D']",667760,0
['Action'],Sniper Ghost Warrior 3 - The Sabotage,2017,"['Action', 'Violent']",575300,0
"['Audio Production', 'Video Production']",VEGAS Pro 15 Edit Steam Edition,2017,"['Video Production', 'Audio Production']",689790,0
"['Action', 'Adventure', 'Indie']",Solmec: Hollow Planet,2017,"['Action', 'Indie', 'Adventure']",678880,0
"['Indie', 'Strategy']",Solmec: Among Stars,2017,"['Strategy', 'Indie']",682000,0
"['Action', 'Indie', 'RPG', 'Strategy']",Solmec: Colony Adrift,2017,"['Indie', 'Strategy', 'Action', 'RPG']",682010,0
['Strategy'],Clad in Iron: Gulf of Mexico 1864,2017,['Strategy'],693450,0
"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire: Mountains,2017,"['Indie', 'Strategy', 'Casual']",702410,0
"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire: Isthmus of Gom Map,2017,"['Strategy', 'Indie', 'Casual']",702415,0
"['Simulation', 'Sports']",Euro Fishing: Manor Farm Lake,2017,"['Simulation', 'Sports']",321470,0
"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire: Archipelago of Azra Map,2017,"['Strategy', 'Indie', 'Casual']",702412,0
"['Action', 'Adventure', 'Indie']",DEFECTIVE,2017,"['Adventure', 'Action', 'Indie', 'Shooter', 'Atmospheric']",692590,0
Sin dato,Kitty Nigiri,0,"['Early Access', 'Adventure', 'Indie', 'VR']",647950,0
Sin dato,RetroGunX VR,0,"['Action', 'Indie', 'FPS', 'Arcade', 'VR']",691720,0
['Action'],Gunducky Industries Soundtrack,2017,['Action'],705990,0
"['Indie', 'RPG', 'Simulation', 'Strategy']",Halcyon 6: Lightspeed Edition - Artbook,2017,"['Strategy', 'RPG', 'Indie', 'Simulation']",706910,0
"['Casual', 'Simulation']",Loading - Words,2017,"['Casual', 'Simulation']",708270,0
Sin dato,MINE!,0,"['Action', 'VR']",687320,0
"['Action', 'Adventure', 'Indie']",PolyKat,2017,"['Indie', 'Action', 'Adventure']",693710,0
['Utilities'],MAGIX PC Check & Tuning 2018 Steam Edition,2017,['Utilities'],700010,0
"['Action', 'Adventure', 'Indie']",The Last Mission,2018,"['Action', 'Adventure', 'Indie']",691810,0
"['Action', 'Strategy']",HYPERNOVA: Escape from Hadea,2017,"['Strategy', 'Action', 'Tower Defense', 'RTS', 'Colorful']",650750,0
"['Casual', 'Free to Play', 'Sports', 'Strategy']",Immersion Chess: Advanced AI,2017,"['Strategy', 'Free to Play', 'Casual', 'Sports']",686350,0
"['Casual', 'Free to Play', 'Sports', 'Strategy']",Immersion Chess: Environment - Space,2017,"['Strategy', 'Free to Play', 'Casual', 'Sports']",686351,0
"['Action', 'Indie']",SpaceMerc,2017,"['Action', 'Indie', 'Bullet Hell', ""Shoot 'Em Up"", 'Casual', 'Singleplayer', 'Sci-fi']",662610,0
"['Adventure', 'Indie']",VR: Vacate the Room - Extras,2017,"['Adventure', 'Indie']",707730,0
"['Casual', 'Indie', 'Simulation', 'Sports']",Billiards,2008,"['Indie', 'Casual', 'Simulation', 'Sports']",701460,0
['RPG'],An Occasional Dream,2017,"['RPG', 'Indie', 'RPGMaker']",672100,0
['Simulation'],TS Marketplace: North Jersey Coast & Morristown Lines Scenario Pack 01 Add-On,2017,['Simulation'],562391,0
"['Simulation', 'Sports']",Euro Fishing: Season Pass,2017,"['Simulation', 'Sports']",321471,0
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",WWII Online,2001,"['Early Access', 'Free to Play', 'World War II', 'Massively Multiplayer', 'Action', 'Simulation', 'Strategy', 'Multiplayer', 'Indie', 'FPS', 'Open World', 'Shooter', 'Realistic', 'War', 'Military', 'Singleplayer', 'First-Person']",251950,0
"['Adventure', 'Indie']",Darkestville Castle,2017,"['Adventure', 'Indie', 'Point & Click', 'Comedy', 'Villain Protagonist', 'Puzzle', 'Dark Humor', 'Singleplayer', 'Funny', 'Demons', 'Great Soundtrack', 'Third Person', '2D', 'Hand-drawn', 'Story Rich', 'Cartoony', 'Atmospheric', 'Hidden Object']",689900,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Jane (Character for Occult RERaise),2017,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']",698351,0
"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",World War II Online - STARTER,2001,"['Strategy', 'Action', 'Massively Multiplayer', 'Indie', 'Simulation']",667290,0
"['Adventure', 'Casual']",European Mystery: The Face of Envy Collector's Edition,2017,"['Adventure', 'Casual', 'Hidden Object']",695950,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Eliza (Character for Occult RERaise),2017,"['Strategy', 'RPG', 'Indie', 'Casual', 'Adventure']",698350,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Lindsey (Character for Occult RERaise),2017,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']",698352,0
"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",World War II Online - PREMIUM,2001,"['Strategy', 'Action', 'Massively Multiplayer', 'Simulation', 'Indie']",667291,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Romina (Character for Occult RERaise),2017,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']",698353,0
['Strategy'],D&D Lords of Waterdeep,2017,"['Strategy', 'Board Game']",644390,0
['Strategy'],D&D Lords of Waterdeep: Skullport expansion,2017,['Strategy'],645671,0
"['Adventure', 'Indie', 'Strategy']",Card City Nights 2,2017,"['Adventure', 'Indie', 'Strategy', 'Card Game']",241300,0
['Strategy'],D&D Lords of Waterdeep: Undermountain expansion,2017,['Strategy'],645670,0
"['Action', 'Adventure', 'Casual', 'Indie']",The Coma - light and darkness battleground,2017,"['Action', 'Adventure', 'Indie', 'Casual', 'Horror']",705470,0
"['Casual', 'Free to Play', 'Indie']",Madu Maths,2017,"['Free to Play', 'Casual', 'Indie', 'Education']",689400,0
"['Adventure', 'Indie']",Shrug Island - The Meeting,0,"['Adventure', 'Indie']",420170,0
"['Action', 'Indie']",Eggggg - The platform puker,0,"['Action', 'Indie']",638470,0
"['Action', 'Adventure', 'Indie']",Deep Ones,2017,"['Action', 'Adventure', 'Indie', 'Pixel Graphics', '2D', 'Platformer', 'Lovecraftian', 'Arcade']",696730,0
['Action'],The Legend of the Dragonflame High School,2017,"['Action', 'Indie', 'Pixel Graphics']",696910,0
"['Adventure', 'Casual', 'Indie']",Crossroad Mysteries: The Broken Deal,2017,"['Casual', 'Adventure', 'Indie', 'Hidden Object', 'Puzzle', 'Female Protagonist', 'Atmospheric', 'Point & Click']",558490,0
"['Indie', 'Strategy']",Epitaph,0,"['Indie', 'Strategy']",582460,0
"['Indie', 'Strategy']",Skyraine,2017,"['Strategy', 'Indie']",679430,0
"['Adventure', 'Indie', 'RPG']",Chinomikon,2017,"['Adventure', 'Indie', 'RPG', 'RPGMaker']",693320,0
"['Indie', 'Early Access']",NOISZ,2017,"['Early Access', 'Indie']",681530,0
"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",Pix,2017,"['Early Access', 'Action', 'Indie', 'Adventure', 'Strategy']",601200,0
Sin dato,Infinity Assassin (VR),0,"['Early Access', 'Strategy', 'Action', 'Adventure', 'RPG', 'Indie', 'VR']",687640,0
"['Action', 'Adventure', 'Indie']",Jobous the alien R,2017,"['Action', 'Indie', 'Adventure']",695320,0
"['Action', 'Casual', 'Indie']",Parkour,2016,"['Action', 'Indie', 'Casual', 'Platformer', 'Runner', 'Parkour']",691220,0
"['Adventure', 'Early Access']",Grimtale Island,2017,"['Early Access', 'Adventure', 'Survival', 'Zombies', 'Mystery', 'PvE']",693210,0
"['Action', 'Casual', 'Indie']",Toys Gun Fire Boom,2017,"['Action', 'Casual', 'Indie']",674900,0
"['Casual', 'Indie']",CryptoMoneya,2017,"['Indie', 'Casual']",603360,0
"['Action', 'Adventure', 'Indie']",Dormant World,2017,"['Action', 'Adventure', 'Indie']",671850,0
"['Casual', 'Indie', 'Strategy']",Alicia Quatermain: Secrets Of The Lost Treasures,2017,"['Casual', 'Strategy', 'Indie']",646470,0
Sin dato,BoidWatch,0,"['Indie', 'Simulation']",688050,0
"['Action', 'Adventure', 'Casual', 'Indie']",Dynamic - DLC,2017,"['Adventure', 'Casual', 'Indie', 'Action', 'Singleplayer', 'Funny', 'Great Soundtrack', 'Platformer', 'Mystery Dungeon', 'VR', 'Underground', 'Sailing', 'Underwater', 'Soundtrack', 'Drama', 'Mystery', 'Puzzle-Platformer', 'Walking Simulator', 'Controller', 'Cute']",594610,0
"['Action', 'Adventure', 'Indie', 'Early Access']",Orn the tiny forest sprite,2017,"['Early Access', 'Indie', 'Action', 'Adventure']",684510,0
Sin dato,Ghost Pursuit VR,0,"['Action', 'Adventure', 'Indie', 'Casual', 'VR', 'Robots', 'Level Editor', 'Arcade', 'Shooter', 'Difficult', 'FPS']",505110,0
"['Action', 'Casual', 'Indie']",ZAP Master,2017,"['Indie', 'Casual', 'Action', '2D', 'Tower Defense', 'Family Friendly', 'Bullet Hell', 'Replay Value', 'Real-Time', 'Sci-fi', 'Shooter', 'Strategy', 'Twin Stick Shooter', 'Singleplayer', 'Short', 'Funny', 'Trading Card Game', 'Real-Time with Pause', 'Experience', 'Pixel Graphics']",679860,0
Sin dato,Castle Demolition VR,0,"['Indie', 'Casual', 'VR', 'Destruction']",693500,0
"['Adventure', 'Casual', 'Indie']",The Mice of Riddle Place: The Incident of Izzy Ramirez,2017,"['Adventure', 'Indie', 'Casual']",686660,0
"['Adventure', 'Casual']",Love Chronicles: The Sword and the Rose,2017,"['Adventure', 'Casual', 'Hidden Object']",695940,0
"['Adventure', 'Casual', 'Indie']",Army Gals - The Poker Game,2017,"['Adventure', 'Indie', 'Casual']",552651,0
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Porkpie Hat,2017,"['Free to Play', 'Indie', 'Casual']",693600,0
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Radar Hat,2017,"['Free to Play', 'Indie', 'Casual']",693639,0
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Rainbow Umbrella Hat,2017,"['Free to Play', 'Indie', 'Casual']",693626,0
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Rice Hat,2017,"['Free to Play', 'Indie', 'Casual']",693609,0
